413.07	1535.98
413.28	1599.46
413.49	1468.39
413.70	1581.03
413.91	1515.50
414.12	1546.22
414.33	1505.26
414.55	1558.50
414.76	1574.89
414.97	1583.08
415.18	1511.40
415.39	1634.28
415.60	1568.74
415.81	1556.46
416.02	1529.83
416.23	1581.03
416.44	1591.27
416.65	1550.31
416.86	1570.79
417.07	1540.07
417.28	1578.98
417.49	1626.09
417.71	1542.12
417.92	1568.74
418.13	1900.52
418.34	1660.90
418.55	1535.98
418.76	1687.53
418.97	1630.18
419.18	1621.99
419.39	1538.02
419.60	1556.46
419.81	1619.94
420.02	1570.79
420.23	1634.28
420.44	1570.79
420.65	1583.08
420.86	1527.78
421.07	1554.41
421.28	1589.22
421.49	1535.98
421.70	1642.47
421.91	1621.99
422.13	1505.26
422.34	1535.98
422.55	1619.94
422.76	1636.33
422.97	1667.05
423.18	1527.78
423.39	1560.55
423.60	1611.75
423.81	1558.50
424.02	1458.15
424.23	1605.61
424.44	1521.64
424.65	1548.26
424.86	1488.87
425.07	1589.22
425.28	1578.98
425.49	1568.74
425.70	1568.74
425.91	1687.53
426.12	1466.35
426.33	1587.18
426.54	1523.69
426.75	1535.98
426.96	1554.41
427.17	1517.54
427.38	1572.84
427.59	1558.50
427.80	1474.54
428.01	1546.22
428.22	1519.59
428.43	1523.69
428.64	1538.02
428.85	1613.80
429.06	1581.03
429.27	1511.40
429.48	1507.30
429.69	1554.41
429.90	1560.55
430.11	1605.61
430.32	1550.31
430.53	1673.19
430.74	1578.98
430.95	1564.65
431.16	1628.14
431.37	1636.33
431.58	1705.96
431.79	1632.23
432.00	1538.02
432.21	1490.92
432.42	1595.37
432.63	1591.27
432.84	1540.07
433.04	1499.11
433.25	1568.74
433.46	1540.07
433.67	1570.79
433.88	1562.60
434.09	1531.88
434.30	1527.78
434.51	1570.79
434.72	1607.66
434.93	1576.94
435.14	1542.12
435.35	1621.99
435.56	1648.61
435.77	1615.85
435.98	1499.11
436.19	1564.65
436.40	1583.08
436.61	1556.46
436.82	1628.14
437.03	1533.93
437.24	1626.09
437.44	1533.93
437.65	1566.70
437.86	1585.13
438.07	1636.33
438.28	1630.18
438.49	1490.92
438.70	1544.17
438.91	1638.38
439.12	1505.26
439.33	1550.31
439.54	1574.89
439.75	1613.80
439.96	1529.83
440.17	1544.17
440.38	1499.11
440.58	1538.02
440.79	1535.98
441.00	1527.78
441.21	1615.85
441.42	1521.64
441.63	1556.46
441.84	1634.28
442.05	1505.26
442.26	1511.40
442.47	1609.70
442.68	1529.83
442.88	1601.51
443.09	1564.65
443.30	1435.63
443.51	1574.89
443.72	1527.78
443.93	1521.64
444.14	1556.46
444.35	1517.54
444.56	1535.98
444.77	1511.40
444.97	1503.21
445.18	1626.09
445.39	1595.37
445.60	1572.84
445.81	1607.66
446.02	1589.22
446.23	1599.46
446.44	1654.76
446.65	1523.69
446.85	1544.17
447.06	1478.63
447.27	1511.40
447.48	1556.46
447.69	1535.98
447.90	1533.93
448.11	1619.94
448.32	1601.51
448.52	1538.02
448.73	1601.51
448.94	1601.51
449.15	1544.17
449.36	1538.02
449.57	1845.22
449.78	1589.22
449.99	1515.50
450.19	1574.89
450.40	1613.80
450.61	1505.26
450.82	1558.50
451.03	1507.30
451.24	1578.98
451.45	1626.09
451.65	1632.23
451.86	1595.37
452.07	1540.07
452.28	1531.88
452.49	1585.13
452.70	1572.84
452.91	1617.90
453.11	1550.31
453.32	1511.40
453.53	1634.28
453.74	1595.37
453.95	1603.56
454.16	1636.33
454.36	1540.07
454.57	1482.73
454.78	1527.78
454.99	1554.41
455.20	1544.17
455.41	1548.26
455.61	1542.12
455.82	1488.87
456.03	1581.03
456.24	1613.80
456.45	1595.37
456.65	1599.46
456.86	1570.79
457.07	1550.31
457.28	1544.17
457.49	1615.85
457.70	1546.22
457.90	1619.94
458.11	1626.09
458.32	1546.22
458.53	1683.43
458.74	1558.50
458.94	1562.60
459.15	1599.46
459.36	1544.17
459.57	1578.98
459.78	1466.35
459.98	1632.23
460.19	1617.90
460.40	1484.78
460.61	1636.33
460.82	1515.50
461.02	1578.98
461.23	1531.88
461.44	1591.27
461.65	1556.46
461.86	1546.22
462.06	1605.61
462.27	1460.20
462.48	1570.79
462.69	1558.50
462.90	1568.74
463.10	1509.35
463.31	1581.03
463.52	1535.98
463.73	1544.17
463.93	1558.50
464.14	1562.60
464.35	1486.83
464.56	1501.16
464.77	1589.22
464.97	1609.70
465.18	1548.26
465.39	1652.71
465.60	1572.84
465.80	1628.14
466.01	1609.70
466.22	1521.64
466.43	1556.46
466.63	1527.78
466.84	1640.42
467.05	1560.55
467.26	1546.22
467.46	1531.88
467.67	1540.07
467.88	1531.88
468.09	1576.94
468.29	1591.27
468.50	1603.56
468.71	1576.94
468.92	1568.74
469.12	1529.83
469.33	1482.73
469.54	1574.89
469.75	1531.88
469.95	1599.46
470.16	1566.70
470.37	1646.57
470.58	1611.75
470.78	1525.74
470.99	1542.12
471.20	1540.07
471.41	1558.50
471.61	1626.09
471.82	1499.11
472.03	1538.02
472.23	1611.75
472.44	1521.64
472.65	1687.53
472.86	1495.02
473.06	1554.41
473.27	1558.50
473.48	1468.39
473.68	1527.78
473.89	1578.98
474.10	1683.43
474.31	1566.70
474.51	1554.41
474.72	1605.61
474.93	1531.88
475.13	1601.51
475.34	1456.11
475.55	1619.94
475.76	1578.98
475.96	1624.04
476.17	1560.55
476.38	1566.70
476.58	1619.94
476.79	1540.07
477.00	1538.02
477.20	1609.70
477.41	1558.50
477.62	1617.90
477.83	1593.32
478.03	1589.22
478.24	1591.27
478.45	1642.47
478.65	1624.04
478.86	1556.46
479.07	1599.46
479.27	1621.99
479.48	1621.99
479.69	1589.22
479.89	1513.45
480.10	1531.88
480.31	1533.93
480.51	1615.85
480.72	1562.60
480.93	1558.50
481.13	1542.12
481.34	1624.04
481.55	1488.87
481.75	1619.94
481.96	1560.55
482.17	1613.80
482.37	1601.51
482.58	1542.12
482.79	1644.52
482.99	1597.42
483.20	1529.83
483.41	1572.84
483.61	1617.90
483.82	1585.13
484.03	1572.84
484.23	1503.21
484.44	1615.85
484.65	1609.70
484.85	1654.76
485.06	1607.66
485.26	1478.63
485.47	1540.07
485.68	1621.99
485.88	1521.64
486.09	1570.79
486.30	1595.37
486.50	1611.75
486.71	1505.26
486.92	1613.80
487.12	1603.56
487.33	1550.31
487.53	1654.76
487.74	1542.12
487.95	1480.68
488.15	1679.33
488.36	1523.69
488.57	1456.11
488.77	1525.74
488.98	1624.04
489.18	1525.74
489.39	1593.32
489.60	1568.74
489.80	1667.05
490.01	1525.74
490.21	1535.98
490.42	1480.68
490.63	1527.78
490.83	1556.46
491.04	1591.27
491.24	1662.95
491.45	1497.07
491.66	1581.03
491.86	1564.65
492.07	1542.12
492.27	1558.50
492.48	1478.63
492.69	1497.07
492.89	1523.69
493.10	1669.09
493.30	1523.69
493.51	1542.12
493.72	1527.78
493.92	1650.66
494.13	1533.93
494.33	1607.66
494.54	1599.46
494.75	1533.93
494.95	1538.02
495.16	1568.74
495.36	1585.13
495.57	1605.61
495.77	1538.02
495.98	1566.70
496.19	1578.98
496.39	1566.70
496.60	1515.50
496.80	1523.69
497.01	1499.11
497.21	1595.37
497.42	1527.78
497.63	1558.50
497.83	1574.89
498.04	1542.12
498.24	1572.84
498.45	1544.17
498.65	1613.80
498.86	1609.70
499.06	1603.56
499.27	1529.83
499.48	1552.36
499.68	1650.66
499.89	1470.44
500.09	1560.55
500.30	1556.46
500.50	1581.03
500.71	1660.90
500.91	1562.60
501.12	1613.80
501.32	1503.21
501.53	1574.89
501.74	1601.51
501.94	1540.07
502.15	1550.31
502.35	1568.74
502.56	1523.69
502.76	1564.65
502.97	1441.77
503.17	1540.07
503.38	1619.94
503.58	1552.36
503.79	1593.32
503.99	1603.56
504.20	1531.88
504.40	1552.36
504.61	1613.80
504.81	1513.45
505.02	1603.56
505.22	1544.17
505.43	1585.13
505.63	1609.70
505.84	1624.04
506.04	1519.59
506.25	1558.50
506.45	1562.60
506.66	1558.50
506.86	1552.36
507.07	1669.09
507.27	1611.75
507.48	1548.26
507.68	1519.59
507.89	1523.69
508.09	1558.50
508.30	1527.78
508.50	1583.08
508.71	1566.70
508.91	1572.84
509.12	1544.17
509.32	1617.90
509.53	1609.70
509.73	1531.88
509.94	1525.74
510.14	1527.78
510.35	1564.65
510.55	1490.92
510.76	1519.59
510.96	1583.08
511.17	1529.83
511.37	1515.50
511.58	1566.70
511.78	1509.35
511.99	1568.74
512.19	1509.35
512.40	1554.41
512.60	1619.94
512.80	1513.45
513.01	1533.93
513.21	1578.98
513.42	1601.51
513.62	1552.36
513.83	1558.50
514.03	1452.01
514.24	1621.99
514.44	1652.71
514.65	1544.17
514.85	1626.09
515.05	1544.17
515.26	1630.18
515.46	1634.28
515.67	1589.22
515.87	1544.17
516.08	1517.54
516.28	1519.59
516.49	1492.97
516.69	1535.98
516.89	1578.98
517.10	1585.13
517.30	1564.65
517.51	1585.13
517.71	1529.83
517.92	1560.55
518.12	1535.98
518.32	1609.70
518.53	1585.13
518.73	1519.59
518.94	1540.07
519.14	1562.60
519.35	1525.74
519.55	1486.83
519.75	1535.98
519.96	1464.30
520.16	1529.83
520.37	1642.47
520.57	1507.30
520.78	1576.94
520.98	1544.17
521.18	1499.11
521.39	1576.94
521.59	1630.18
521.80	1509.35
522.00	1495.02
522.20	1597.42
522.41	1597.42
522.61	1603.56
522.82	1605.61
523.02	1597.42
523.22	1540.07
523.43	1560.55
523.63	1593.32
523.84	1581.03
524.04	1585.13
524.24	1472.49
524.45	1601.51
524.65	1462.25
524.85	1523.69
525.06	1568.74
525.26	1562.60
525.47	1523.69
525.67	1578.98
525.87	1636.33
526.08	1585.13
526.28	1644.52
526.48	1511.40
526.69	1662.95
526.89	1482.73
527.10	1568.74
527.30	1546.22
527.50	1589.22
527.71	1535.98
527.91	1591.27
528.11	1546.22
528.32	1490.92
528.52	1531.88
528.72	1556.46
528.93	1671.14
529.13	1601.51
529.34	1615.85
529.54	1578.98
529.74	1593.32
529.95	1581.03
530.15	1511.40
530.35	1505.26
530.56	1511.40
530.76	1566.70
530.96	1538.02
531.17	1583.08
531.37	1544.17
531.57	1497.07
531.78	1556.46
531.98	1587.18
532.18	1513.45
532.39	1562.60
532.59	1609.70
532.79	1499.11
533.00	1552.36
533.20	1507.30
533.40	1533.93
533.61	1488.87
533.81	1615.85
534.01	1589.22
534.22	1515.50
534.42	1556.46
534.62	1646.57
534.83	1482.73
535.03	1576.94
535.23	1519.59
535.44	1628.14
535.64	1531.88
535.84	1583.08
536.05	1517.54
536.25	1509.35
536.45	1499.11
536.65	1554.41
536.86	1472.49
537.06	1595.37
537.26	1591.27
537.47	1628.14
537.67	1519.59
537.87	1548.26
538.08	1646.57
538.28	1660.90
538.48	1632.23
538.68	1556.46
538.89	1560.55
539.09	1638.38
539.29	1630.18
539.50	1605.61
539.70	1531.88
539.90	1515.50
540.10	1540.07
540.31	1521.64
540.51	1544.17
540.71	1593.32
540.92	1480.68
541.12	1488.87
541.32	1519.59
541.52	1550.31
541.73	1568.74
541.93	1495.02
542.13	1560.55
542.33	1538.02
542.54	1542.12
542.74	1517.54
542.94	1615.85
543.14	1527.78
543.35	1570.79
543.55	1552.36
543.75	1474.54
543.96	1595.37
544.16	1544.17
544.36	1650.66
544.56	1501.16
544.77	1449.96
544.97	1505.26
545.17	1503.21
545.37	1650.66
545.58	1503.21
545.78	1546.22
545.98	1564.65
546.18	1554.41
546.38	1587.18
546.59	1570.79
546.79	1587.18
546.99	1626.09
547.19	1531.88
547.40	1613.80
547.60	1552.36
547.80	1558.50
548.00	1636.33
548.21	1525.74
548.41	1531.88
548.61	1558.50
548.81	1519.59
549.01	1521.64
549.22	1572.84
549.42	1619.94
549.62	1621.99
549.82	1499.11
550.03	1519.59
550.23	1542.12
550.43	1599.46
550.63	1585.13
550.83	1609.70
551.04	1505.26
551.24	1593.32
551.44	1538.02
551.64	1501.16
551.84	1613.80
552.05	1619.94
552.25	1613.80
552.45	1578.98
552.65	1562.60
552.85	1595.37
553.06	1564.65
553.26	1548.26
553.46	1540.07
553.66	1548.26
553.86	1538.02
554.07	1544.17
554.27	1497.07
554.47	1554.41
554.67	1576.94
554.87	1591.27
555.08	1556.46
555.28	1495.02
555.48	1540.07
555.68	1556.46
555.88	1603.56
556.08	1515.50
556.29	1644.52
556.49	1509.35
556.69	1497.07
556.89	1540.07
557.09	1581.03
557.29	1497.07
557.50	1589.22
557.70	1564.65
557.90	1599.46
558.10	1603.56
558.30	1619.94
558.50	1495.02
558.71	1621.99
558.91	1603.56
559.11	1628.14
559.31	1578.98
559.51	1574.89
559.71	1538.02
559.91	1544.17
560.12	1546.22
560.32	1554.41
560.52	1560.55
560.72	1570.79
560.92	1556.46
561.12	1558.50
561.32	1677.29
561.53	1495.02
561.73	1570.79
561.93	1564.65
562.13	1439.72
562.33	1535.98
562.53	1523.69
562.73	1576.94
562.93	1531.88
563.14	1576.94
563.34	1544.17
563.54	1447.91
563.74	1574.89
563.94	1538.02
564.14	1552.36
564.34	1566.70
564.54	1562.60
564.75	1601.51
564.95	1564.65
565.15	1589.22
565.35	1490.92
565.55	1578.98
565.75	1654.76
565.95	1556.46
566.15	1611.75
566.35	1472.49
566.56	1552.36
566.76	1576.94
566.96	1556.46
567.16	1507.30
567.36	1564.65
567.56	1564.65
567.76	1587.18
567.96	1572.84
568.16	1511.40
568.36	1574.89
568.56	1482.73
568.77	1517.54
568.97	1568.74
569.17	1472.49
569.37	1599.46
569.57	1550.31
569.77	1466.35
569.97	1619.94
570.17	1513.45
570.37	1601.51
570.57	1566.70
570.77	1568.74
570.97	1597.42
571.18	1609.70
571.38	1535.98
571.58	1521.64
571.78	1515.50
571.98	1583.08
572.18	1640.42
572.38	1568.74
572.58	1478.63
572.78	1574.89
572.98	1568.74
573.18	1564.65
573.38	1542.12
573.58	1556.46
573.78	1542.12
573.98	1566.70
574.18	1572.84
574.38	1466.35
574.58	1611.75
574.79	1552.36
574.99	1576.94
575.19	1474.54
575.39	1492.97
575.59	1501.16
575.79	1615.85
575.99	1511.40
576.19	1621.99
576.39	1585.13
576.59	1488.87
576.79	1552.36
576.99	1529.83
577.19	1570.79
577.39	1589.22
577.59	1529.83
577.79	1638.38
577.99	1564.65
578.19	1591.27
578.39	1581.03
578.59	1570.79
578.79	1449.96
578.99	1558.50
579.19	1464.30
579.39	1529.83
579.59	1578.98
579.79	1665.00
579.99	1621.99
580.19	1538.02
580.39	1525.74
580.59	1632.23
580.79	1564.65
580.99	1531.88
581.19	1634.28
581.39	1527.78
581.59	1675.24
581.79	1611.75
581.99	1603.56
582.19	1538.02
582.39	1564.65
582.59	1568.74
582.79	1562.60
582.99	1605.61
583.19	1488.87
583.39	1621.99
583.59	1578.98
583.79	1585.13
583.99	1544.17
584.19	1636.33
584.39	1578.98
584.59	1513.45
584.79	1550.31
584.99	1619.94
585.19	1644.52
585.39	1546.22
585.59	1587.18
585.79	1564.65
585.99	1576.94
586.19	1550.31
586.39	1542.12
586.59	1538.02
586.79	1581.03
586.99	1757.16
587.19	1638.38
587.39	1552.36
587.59	1552.36
587.78	1560.55
587.98	1474.54
588.18	1548.26
588.38	1585.13
588.58	1535.98
588.78	1511.40
588.98	1585.13
589.18	1533.93
589.38	1535.98
589.58	1560.55
589.78	1486.83
589.98	1523.69
590.18	1562.60
590.38	1562.60
590.58	1474.54
590.78	1564.65
590.98	1611.75
591.17	1540.07
591.37	1568.74
591.57	1490.92
591.77	1587.18
591.97	1634.28
592.17	1497.07
592.37	1576.94
592.57	1535.98
592.77	1544.17
592.97	1587.18
593.17	1523.69
593.37	1581.03
593.57	1527.78
593.76	1499.11
593.96	1587.18
594.16	1535.98
594.36	1652.71
594.56	1599.46
594.76	1621.99
594.96	1642.47
595.16	1568.74
595.36	1585.13
595.56	1511.40
595.75	1597.42
595.95	1511.40
596.15	1595.37
596.35	1640.42
596.55	1484.78
596.75	1589.22
596.95	1562.60
597.15	1517.54
597.35	1525.74
597.55	1515.50
597.74	1503.21
597.94	1470.44
598.14	1628.14
598.34	1544.17
598.54	1521.64
598.74	1560.55
598.94	1626.09
599.14	1507.30
599.33	1531.88
599.53	1568.74
599.73	1525.74
599.93	1521.64
600.13	1556.46
600.33	1552.36
600.53	1578.98
600.72	1564.65
600.92	1587.18
601.12	1540.07
601.32	1552.36
601.52	1533.93
601.72	1519.59
601.92	1609.70
602.11	1488.87
602.31	1511.40
602.51	1544.17
602.71	1576.94
602.91	1540.07
603.11	1560.55
603.31	1568.74
603.50	1519.59
603.70	1576.94
603.90	1574.89
604.10	1587.18
604.30	1630.18
604.50	1529.83
604.69	1583.08
604.89	1568.74
605.09	1611.75
605.29	1542.12
605.49	1646.57
605.69	1538.02
605.88	1540.07
606.08	1570.79
606.28	1585.13
606.48	1519.59
606.68	1560.55
606.87	1619.94
607.07	1538.02
607.27	1525.74
607.47	1523.69
607.67	1535.98
607.87	1583.08
608.06	1554.41
608.26	1445.87
608.46	1652.71
608.66	1589.22
608.86	1499.11
609.05	1531.88
609.25	1546.22
609.45	1505.26
609.65	1478.63
609.85	1560.55
610.04	1613.80
610.24	1560.55
610.44	1490.92
610.64	1490.92
610.84	1581.03
611.03	1570.79
611.23	1533.93
611.43	1460.20
611.63	1601.51
611.82	1587.18
612.02	1501.16
612.22	1578.98
612.42	1648.61
612.62	1535.98
612.81	1535.98
613.01	1581.03
613.21	1511.40
613.41	1554.41
613.60	1544.17
613.80	1601.51
614.00	1519.59
614.20	1527.78
614.40	1632.23
614.59	1505.26
614.79	1578.98
614.99	1529.83
615.19	1595.37
615.38	1558.50
615.58	1515.50
615.78	1570.79
615.98	1626.09
616.17	1521.64
616.37	1648.61
616.57	1572.84
616.77	1540.07
616.96	1568.74
617.16	1566.70
617.36	1609.70
617.56	1654.76
617.75	1624.04
617.95	1492.97
618.15	1423.34
618.35	1566.70
618.54	1593.32
618.74	1501.16
618.94	1628.14
619.13	1566.70
619.33	1509.35
619.53	1581.03
619.73	1548.26
619.92	1527.78
620.12	1687.53
620.32	1529.83
620.52	1564.65
620.71	1546.22
620.91	1544.17
621.11	1587.18
621.30	1560.55
621.50	1527.78
621.70	1550.31
621.90	1558.50
622.09	1583.08
622.29	1585.13
622.49	1540.07
622.68	1523.69
622.88	1492.97
623.08	1654.76
623.27	1589.22
623.47	1603.56
623.67	1593.32
623.87	1531.88
624.06	1517.54
624.26	1597.42
624.46	1423.34
624.65	1564.65
624.85	1456.11
625.05	1554.41
625.24	1546.22
625.44	1626.09
625.64	1570.79
625.83	1595.37
626.03	1603.56
626.23	1554.41
626.42	1621.99
626.62	1585.13
626.82	1499.11
627.01	1601.51
627.21	1646.57
627.41	1519.59
627.60	1548.26
627.80	1556.46
628.00	1521.64
628.19	1613.80
628.39	1558.50
628.59	1601.51
628.78	1490.92
628.98	1560.55
629.18	1505.26
629.37	1576.94
629.57	1603.56
629.77	1558.50
629.96	1560.55
630.16	1634.28
630.36	1576.94
630.55	1611.75
630.75	1566.70
630.95	1611.75
631.14	1570.79
631.34	1609.70
631.54	1572.84
631.73	1562.60
631.93	1513.45
632.12	1574.89
632.32	1607.66
632.52	1519.59
632.71	1581.03
632.91	1589.22
633.11	1503.21
633.30	1591.27
633.50	1591.27
633.69	1576.94
633.89	1593.32
634.09	1552.36
634.28	1576.94
634.48	1675.24
634.68	1556.46
634.87	1632.23
635.07	1470.44
635.26	1554.41
635.46	1535.98
635.66	1554.41
635.85	1568.74
636.05	1511.40
636.24	1564.65
636.44	1548.26
636.64	1515.50
636.83	1513.45
637.03	1525.74
637.22	1626.09
637.42	1484.78
637.62	1576.94
637.81	1535.98
638.01	1531.88
638.20	1511.40
638.40	1652.71
638.60	1507.30
638.79	1576.94
638.99	1505.26
639.18	1552.36
639.38	1544.17
639.57	1587.18
639.77	1587.18
639.97	1490.92
640.16	1585.13
640.36	1538.02
640.55	1544.17
640.75	1632.23
640.94	1632.23
641.14	1691.62
641.34	1611.75
641.53	1484.78
641.73	1572.84
641.92	1595.37
642.12	1525.74
642.31	1515.50
642.51	1636.33
642.71	1548.26
642.90	1566.70
643.10	1462.25
643.29	1558.50
643.49	1581.03
643.68	1554.41
643.88	1552.36
644.07	1515.50
644.27	1544.17
644.46	1535.98
644.66	1581.03
644.86	1734.63
645.05	1656.81
645.25	1601.51
645.44	1570.79
645.64	1595.37
645.83	1609.70
646.03	1511.40
646.22	1564.65
646.42	1523.69
646.61	1593.32
646.81	1585.13
647.00	1566.70
647.20	1535.98
647.39	1540.07
647.59	1513.45
647.78	1605.61
647.98	1601.51
648.18	1529.83
648.37	1519.59
648.57	1595.37
648.76	1523.69
648.96	1556.46
649.15	1529.83
649.35	1523.69
649.54	1550.31
649.74	1601.51
649.93	1544.17
650.13	1499.11
650.32	1624.04
650.52	1556.46
650.71	1558.50
650.91	1548.26
651.10	1482.73
651.30	1531.88
651.49	1578.98
651.69	1621.99
651.88	1535.98
652.08	1593.32
652.27	1560.55
652.46	1554.41
652.66	1544.17
652.85	1601.51
653.05	1615.85
653.24	1628.14
653.44	1642.47
653.63	1560.55
653.83	1607.66
654.02	1531.88
654.22	1552.36
654.41	1552.36
654.61	1458.15
654.80	1585.13
655.00	1560.55
655.19	1599.46
655.39	1583.08
655.58	1611.75
655.77	1544.17
655.97	1513.45
656.16	1574.89
656.36	1587.18
656.55	1558.50
656.75	1605.61
656.94	1452.01
657.14	1552.36
657.33	1630.18
657.53	1486.83
657.72	1568.74
657.91	1673.19
658.11	1585.13
658.30	1529.83
658.50	1568.74
658.69	1515.50
658.89	1562.60
659.08	1501.16
659.27	1544.17
659.47	1669.09
659.66	1552.36
659.86	1595.37
660.05	1538.02
660.25	1499.11
660.44	1542.12
660.63	1642.47
660.83	1492.97
661.02	1552.36
661.22	1554.41
661.41	1527.78
661.61	1546.22
661.80	1531.88
661.99	1552.36
662.19	1601.51
662.38	1540.07
662.58	1572.84
662.77	1660.90
662.96	1544.17
663.16	1554.41
663.35	1687.53
663.55	1634.28
663.74	1572.84
663.93	1513.45
