345.82	1413.10
346.03	1413.10
346.25	1413.10
346.46	1400.81
346.68	1404.91
346.89	1486.83
347.11	1546.22
347.32	1490.92
347.54	1552.36
347.75	1517.54
347.97	1519.59
348.18	1503.21
348.39	1488.87
348.61	1466.35
348.82	1470.44
349.04	1533.93
349.25	1566.70
349.47	1529.83
349.68	1566.70
349.90	1480.68
350.11	1523.69
350.33	1572.84
350.54	1527.78
350.75	1544.17
350.97	1597.42
351.18	1562.60
351.40	1497.07
351.61	1578.98
351.83	1587.18
352.04	1511.40
352.26	1544.17
352.47	1572.84
352.68	1499.11
352.90	1546.22
353.11	1544.17
353.33	1650.66
353.54	1585.13
353.76	1607.66
353.97	1535.98
354.18	1478.63
354.40	1478.63
354.61	1560.55
354.83	1564.65
355.04	1587.18
355.26	1533.93
355.47	1628.14
355.68	1638.38
355.90	1609.70
356.11	1495.02
356.33	1515.50
356.54	1554.41
356.75	1556.46
356.97	1519.59
357.18	1564.65
357.40	1544.17
357.61	1542.12
357.83	1572.84
358.04	1531.88
358.25	1509.35
358.47	1548.26
358.68	1521.64
358.90	1548.26
359.11	1626.09
359.32	1585.13
359.54	1677.29
359.75	1517.54
359.97	1511.40
360.18	1470.44
360.39	1558.50
360.61	1572.84
360.82	1603.56
361.03	1511.40
361.25	1519.59
361.46	1591.27
361.68	1552.36
361.89	1572.84
362.10	1576.94
362.32	1519.59
362.53	1531.88
362.75	1521.64
362.96	1501.16
363.17	1632.23
363.39	1585.13
363.60	1589.22
363.81	1505.26
364.03	1556.46
364.24	1599.46
364.46	1525.74
364.67	1501.16
364.88	1538.02
365.10	1540.07
365.31	1562.60
365.52	1576.94
365.74	1515.50
365.95	1460.20
366.16	1589.22
366.38	1654.76
366.59	1540.07
366.81	1560.55
367.02	1636.33
367.23	1601.51
367.45	1490.92
367.66	1556.46
367.87	1515.50
368.09	1681.38
368.30	1583.08
368.51	1544.17
368.73	1593.32
368.94	1611.75
369.15	1595.37
369.37	1589.22
369.58	1490.92
369.79	1611.75
370.01	1562.60
370.22	1597.42
370.43	1531.88
370.65	1570.79
370.86	1601.51
371.07	1562.60
371.29	1568.74
371.50	1529.83
371.71	1482.73
371.93	1566.70
372.14	1648.61
372.35	1597.42
372.57	1560.55
372.78	1495.02
372.99	1576.94
373.21	1478.63
373.42	1499.11
373.63	1591.27
373.85	1621.99
374.06	1576.94
374.27	1562.60
374.49	1507.30
374.70	1552.36
374.91	1544.17
375.13	1560.55
375.34	1585.13
375.55	1519.59
375.76	1615.85
375.98	1558.50
376.19	1581.03
376.40	1529.83
376.62	1443.82
376.83	1531.88
377.04	1540.07
377.26	1529.83
377.47	1515.50
377.68	1550.31
377.89	1492.97
378.11	1560.55
378.32	1535.98
378.53	1458.15
378.75	1644.52
378.96	1615.85
379.17	1542.12
379.38	1544.17
379.60	1490.92
379.81	1599.46
380.02	1572.84
380.24	1501.16
380.45	1470.44
380.66	1566.70
380.87	1587.18
381.09	1574.89
381.30	1597.42
381.51	1529.83
381.72	1554.41
381.94	1671.14
382.15	1609.70
382.36	1609.70
382.58	1492.97
382.79	1568.74
383.00	1507.30
383.21	1570.79
383.43	1570.79
383.64	1507.30
383.85	1552.36
384.06	1544.17
384.28	1591.27
384.49	1503.21
384.70	1560.55
384.91	1519.59
385.13	1652.71
385.34	1624.04
385.55	1572.84
385.76	1554.41
385.98	1531.88
386.19	1572.84
386.40	1578.98
386.61	1574.89
386.83	1607.66
387.04	1574.89
387.25	1531.88
387.46	1585.13
387.68	1538.02
387.89	1587.18
388.10	1566.70
388.31	1509.35
388.53	1546.22
388.74	1535.98
388.95	1474.54
389.16	1578.98
389.37	1535.98
389.59	1628.14
389.80	1560.55
390.01	1638.38
390.22	1658.85
390.44	1632.23
390.65	1529.83
390.86	1593.32
391.07	1568.74
391.28	1476.59
391.50	1495.02
391.71	1576.94
391.92	1538.02
392.13	1548.26
392.34	1560.55
392.56	1548.26
392.77	1505.26
392.98	1617.90
393.19	1525.74
393.40	1521.64
393.62	1568.74
393.83	1562.60
394.04	1474.54
394.25	1556.46
394.46	1578.98
394.68	1505.26
394.89	1511.40
395.10	1527.78
395.31	1505.26
395.52	1515.50
395.74	1464.30
395.95	1605.61
396.16	1525.74
396.37	1595.37
396.58	1490.92
396.80	1464.30
397.01	1574.89
397.22	1531.88
397.43	1546.22
397.64	1595.37
397.85	1535.98
398.07	1531.88
398.28	1486.83
398.49	1578.98
398.70	1576.94
398.91	1521.64
399.13	1445.87
399.34	1572.84
399.55	1568.74
399.76	1591.27
399.97	1552.36
400.18	1533.93
400.40	1650.66
400.61	1495.02
400.82	1548.26
401.03	1556.46
401.24	1642.47
401.45	1458.15
401.66	1519.59
401.88	1529.83
402.09	1495.02
402.30	1527.78
402.51	1527.78
402.72	1472.49
402.93	1507.30
403.15	1572.84
403.36	1538.02
403.57	1621.99
403.78	1552.36
403.99	1572.84
